time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-14 00:00:00+00:00,8,8,46.0,1.0
2025-06-15 00:00:00+00:00,7,7,,
2025-06-16 00:00:00+00:00,4,4,,
2025-06-17 00:00:00+00:00,2,2,31.0,2.0
2025-06-18 00:00:00+00:00,4,4,3.0,2.0
2025-06-19 00:00:00+00:00,5,5,22.0,2.0
2025-06-20 00:00:00+00:00,1,1,8.0,1.0
