url_path,views_total,views_unique
/Davis-Fan/X-TED,6,2
/Davis-Fan/X-TED/stargazers,2,2
/Davis-Fan/X-TED/blob/release_code/.gitignore,1,1
/Davis-Fan/X-TED/blob/release_code/Supplementary_of_X-TED.pdf,1,1
