url_path,views_total,views_unique
/Davis-Fan/X-TED,4,3
/Davis-Fan/X-TED/tree/release_code/Sampled_Dataset,2,1
/Davis-Fan/X-TED/tree/release_code/Sampled_Dataset/1_Swissport,2,1
/Davis-Fan/X-TED/blob/release_code/Sampled_Dataset/1_Swissport/swissport_nodes_adj_100.txt,1,1
/Davis-Fan/X-TED/blob/release_code/Sampled_Dataset/1_Swissport/swissport_nodes_adj_1000.txt,1,1
/Davis-Fan/X-TED/milestones,1,1
