url_path,views_total,views_unique
/Davis-Fan/X-TED/activity,1,1
/Davis-Fan/X-TED/commit/61d558785d0a57fc372698776ebdc8fa2ec83159,1,1
/Davis-Fan/X-TED/commits/release_code,1,1
/Davis-Fan/X-TED/tree/release_code,1,1
