url_path,views_total,views_unique
/Davis-Fan/X-TED,5,1
/Davis-Fan/X-TED/blob/github-repo-stats/Davis-Fan/X-TED/latest-report/report.pdf,1,1
/Davis-Fan/X-TED/tree/github-repo-stats,1,1
/Davis-Fan/X-TED/tree/github-repo-stats/Davis-Fan/X-TED,1,1
/Davis-Fan/X-TED/tree/github-repo-stats/Davis-Fan/X-TED/latest-report,1,1
