url_path,views_total,views_unique
/Davis-Fan/X-TED,10,2
/Davis-Fan/X-TED/tree/github-repo-stats,7,1
/Davis-Fan/X-TED/tree/github-repo-stats/Davis-Fan/X-TED,5,1
/Davis-Fan/X-TED/blob/github-repo-stats/Davis-Fan/X-TED/latest-report/report.pdf,4,1
/Davis-Fan/X-TED/tree/github-repo-stats/Davis-Fan/X-TED/latest-report,4,1
/Davis-Fan/X-TED/tree/github-repo-stats/Davis-Fan,1,1
/Davis-Fan/X-TED/tree/release_code,1,1
