url_path,views_total,views_unique
/Davis-Fan/X-TED,7,6
/Davis-Fan/X-TED/blob/release_code/X-TED_GPU/main.cu,1,1
/Davis-Fan/X-TED/tree/release_code/X-TED_CPU,1,1
/Davis-Fan/X-TED/tree/release_code/X-TED_GPU,1,1
