url_path,views_total,views_unique
/Davis-Fan/X-TED,15,3
/Davis-Fan/X-TED/tree/release_code,6,2
/Davis-Fan/X-TED/tree/release_code/.github/workflows,6,1
/Davis-Fan/X-TED/actions,5,2
/Davis-Fan/X-TED/tree/github-repo-stats,4,2
/Davis-Fan/X-TED/forks,3,2
/Davis-Fan/X-TED/graphs/contributors,2,2
/Davis-Fan/X-TED/issues,2,2
/Davis-Fan/X-TED/pulse,2,2
/Davis-Fan/X-TED/actions/workflows/github-repo-stats.yml,2,1
